samp_ID,yield,maturity,height,lodging,protein,oil,size
DS11.24178_17,3616.341335,924.2181362,98.78037324,2.024209472,34.50806346,19.80001332,17.14282881
DS11.24179_17,3693.843432,927.9267382,103.4165605,2.372389013,33.86598044,19.71336257,15.05376011
DS11.24181_17,3828.86749,921.5312623,100.4228157,1.6035507,33.01898394,20.22941442,14.96908554
DS11.24183_17,3403.918754,922.9268142,100.7121179,1.82835848,33.06337667,20.47155665,15.22605443
DS11.24184_17,3474.628146,928.7377632,115.2645946,2.448553287,33.3242229,19.8433387,14.42919317
DS11.24185_17,3664.413349,924.6055328,104.3180414,2.285344127,33.22389743,19.90832676,16.71209299
DS11.24186_17,3860.585138,922.1438216,97.87889239,1.806597258,32.34103328,20.21160439,15.80754778
DS11.24188_17,3500.778631,921.6354922,94.01540301,2.241821685,33.70545969,19.86500138,15.24759122
DS11.24189_17,3709.378374,923.1850786,90.9246115,1.82835848,34.46793327,20.34158052,18.0904476
DS11.24190_17,3683.486805,924.2197404,108.8254456,1.861000312,34.18702195,19.92998945,16.53979867
DS11.24191_17,3272.24238,924.9929294,113.7191988,2.883777714,32.42129366,20.47155665,13.6754055
DS11.24192_17,3257.138964,923.8307396,111.7874542,2.394150234,32.48148894,20.1899417,13.69694229
DS11.25002_18,3837.491209,926.361371,106.4581134,1.937901825,33.24683331,19.59447835,16.15221328
DS11.25003_18,3755.720566,922.1536542,105.5364546,1.86921148,34.75089949,19.46983963,16.36485793
DS11.25006_18,3544.559473,916.7144106,92.53082393,1.780895321,34.36652702,18.79322944,13.38783276
DS11.25007_18,4028.04404,925.0272169,103.6931369,1.800521134,33.71476501,19.59447835,16.31169677
DS11.25008_18,3818.631738,929.9533243,107.1749592,2.432223034,33.84728101,19.30015991,15.31075874
DS11.25009_18,3630.966975,922.051027,99.49446869,2.026217984,34.50022179,19.64789494,15.10671039
DS11.25012_18,3843.305684,923.3851811,98.57280983,1.653327537,34.01557824,19.54106176,17.03823267
DS11.25013_18,3861.85312,921.2300091,96.11505285,2.143972862,34.98486534,18.97128475,14.89406574
DS11.25016_18,3674.097125,921.8457725,94.88617437,2.664056907,35.01828903,18.73981285,14.66370069
DS11.25017_18,3730.264071,929.2349337,106.0484873,2.244566552,33.8902377,19.1187878,15.86771779
DS11.25018_18,3551.183557,924.3088262,101.3377864,2.507050403,34.11584932,19.25617326,14.84090457
DS11.25019_18,3709.834618,929.1323064,117.4156133,2.316054736,34.1479778,18.52932845,15.82255895
DS11.25024_18,3649.661613,918.7669553,90.58509966,1.486508126,34.08242563,19.48764516,16.54206181
DS11.25025_18,4006.626167,924.206199,96.62708556,1.731830789,33.54764654,19.59447835,15.12443078
DS11.25027_18,3616.025984,923.79569,95.19339399,2.193037395,33.73147685,19.57667282,15.90412784
DS11.25028_18,4057.263613,925.5403531,100.4161276,1.898650199,33.78161239,19.46983963,15.86868707
DS11.25032_18,3599.171369,919.2800915,88.02493615,1.604263004,33.01286745,20.39572726,17.07367345
DS11.25035_18,3701.91828,919.6906005,84.74792685,1.751456602,34.04900194,20.3066996,15.92184823
DS11.25036_18,3696.397797,927.9007796,106.9701462,1.940741772,33.56090312,19.70824716,15.74729421
DS11.25038_18,3815.410928,927.2850161,106.56052,2.26172774,33.98215455,19.1671456,15.12443078
DS11.25040_18,3679.60177,928.6191702,103.5907303,2.316054736,33.23156854,19.66290413,17.38806546
DS11.25041_18,3819.090975,924.7193352,102.771478,1.623888817,34.34981517,18.79322944,14.87634535
DS11.25042_18,3705.451125,918.8695826,95.39820707,1.682766256,35.75361028,18.8822571,16.29397638
DS11.25043_18,4018.62312,920.2037367,88.12734269,1.486508126,34.03229009,20.00400557,15.42567737
DS11.25045_18,3614.185961,918.7669553,87.20568383,1.584637191,33.91530717,19.52325623,15.03582884
DS11.25047_18,3849.207362,927.3876434,97.95837058,1.985421887,33.0597418,19.54198939,16.81605347
DS11.25048_18,4071.468594,924.7193352,103.2835107,2.26172774,34.16598486,20.0752277,16.43573948
DS11.25049_18,3181.780445,913.7382207,95.29580053,1.820146947,34.60049287,19.30958985,13.45871432
DS11.25050_18,3728.070304,922.051027,94.98858091,2.235630529,33.58954091,19.55710373,15.16022927
DS11.25051_18,3737.462368,930.8769695,97.54874442,2.342862804,33.00246622,18.7258149,17.10205946
DS11.25052_18,3441.150154,913.1224572,83.1094222,1.623888817,33.56435839,20.44914385,16.27625599
DS11.25053_18,3781.8489,916.4065289,90.78991274,1.653327537,33.16327407,20.3066996,15.65604241
DS11.25054_18,3916.833021,922.1536542,89.1514081,1.535572659,34.11584932,19.70131154,17.62300547
DS11.25055_18,3714.633483,928.106034,102.5666649,2.092654162,34.20525338,18.5444428,14.63337612
DS11.25056_18,3865.533167,925.2324714,104.5123892,1.584637191,33.56435839,19.14934007,18.17233749
DS11.25057_18,3564.063722,919.5879733,87.00087074,1.967340545,33.497511,19.36300644,14.45105604
DS11.25058_18,3805.880469,926.2587438,93.35007626,2.119462231,33.48930864,19.2245882,15.03980569
DS11.25061_18,3641.859914,917.740683,88.53696885,1.898650199,32.69534237,20.37792173,15.6737628
DS11.25062_18,3454.619125,915.8933927,92.9404501,1.771082415,33.5309347,19.61228388,13.67135897
DS11.25063_18,3590.56006,916.3039016,84.74792685,1.682766256,32.62849499,20.3066996,15.46111815
DS11.25067_18,3484.133102,913.4303389,84.03108107,2.09490833,33.81503609,20.0752277,17.7293278
DS11.25068_18,3567.171224,925.950862,102.4642584,2.164142346,34.30548564,19.1187878,15.20538811
DS11.25069_18,3255.381384,918.3564464,88.94659501,1.898650199,32.34439359,20.69842129,16.63066375
DS11.25070_18,3340.905675,916.5091561,77.27224939,1.457069406,33.23012146,20.0218111,15.21303272
DS11.25071_18,4058.026535,929.3524561,92.32601085,1.565428809,33.90455659,20.1163344,18.68261893
DS11.25072_18,3833.165443,928.2086613,110.7591882,2.476903148,33.07406069,19.75359018,16.31930621
DS11.25074_18,3791.141099,928.516543,96.31986593,2.387542919,33.79000543,18.71070056,14.67853496
DS11.25075_18,3472.907809,925.1298441,97.95837058,1.744149268,33.96183217,18.96764438,15.49139411
DS11.25076_18,3846.91213,919.895855,81.16369793,1.535572659,33.69805316,19.59447835,16.27625599
DS11.25077_18,3919.545009,929.6454426,106.1508938,2.289246667,34.54890686,19.01298741,17.61385967
DS11.25079_18,3809.58245,931.2874784,100.9281603,2.119462231,32.25788369,19.87450492,15.68708242
DS11.25080_18,3575.260739,927.7981523,115.9819217,2.566263378,34.34844233,19.34550294,19.48042513
DS11.25081_18,3799.14512,916.3039016,77.27224939,1.633701724,33.0295793,20.14644982,15.78008513
DS11.25082_18,3535.567272,929.8506971,103.7955434,2.003293933,35.19325712,18.49909977,17.31280073
DS11.25083_18,4037.734192,928.2086613,102.1570387,2.047974048,33.8759188,19.14901649,17.41817136
DS11.25084_18,3790.798322,926.1561165,97.95837058,1.520748694,33.03110401,20.14656308,16.77089463
DS11.25086_18,3768.106548,925.4377258,110.5543751,2.20882246,34.03342664,19.3303886,15.82255895
DS11.25089_18,3764.404566,924.7193352,97.13911826,2.316054736,33.43203306,19.20947386,14.91938211
DS11.25090_18,3967.670767,928.927052,105.7412677,2.342862804,33.15997406,19.70824716,15.08496453
DS11.25091_18,3691.598932,925.5403531,101.2353799,2.1462703,33.79000543,19.63267544,15.16022927
DS11.25095_18,3954.439611,927.4902706,101.3377864,1.878189612,34.11934001,19.48153202,18.42671882
DS11.25096_18,3854.417558,929.8506971,118.4396787,2.521583263,33.66113538,18.89207267,17.49343609
DS11.25098_18,3568.747994,924.0009445,97.85596404,2.101590185,34.23389117,19.79893321,15.11507043
DS11.25099_18,3967.19088,925.8482348,88.53696885,1.654789038,33.30316301,18.98275872,15.5215
DS11.25100_18,3600.831833,926.6692527,104.3075761,2.316054736,33.8759188,19.26993123,13.48935213
DS11.25102_18,3871.693471,929.2349337,108.3014312,1.699469153,33.53226533,19.45130334,16.01824726
DS11.25103_18,4020.7325,928.6191702,100.9281603,2.119462231,33.74704875,18.78627227,14.94948801
DS11.25104_18,3626.060151,928.8605682,106.2533004,2.18250348,33.24588743,19.10367346,14.88927622
DS11.25106_18,3951.01185,931.082224,101.645006,2.271374621,33.77568654,18.98275872,16.36446505
DS11.25107_18,4037.665637,929.9533243,106.9701462,1.869253589,33.28884412,19.42107465,17.58375378
DS11.25121_18,3449.91137,926.2487447,104.3884976,2.568964911,34.32747761,19.56172375,15.87215815
DS11.25122_18,3689.839911,925.4739515,93.31316139,1.589709951,33.20383233,19.82167601,16.15213643
DS11.25125_18,3459.404945,925.0865549,101.941621,2.351352697,34.22715214,18.80352967,15.63525346
DS11.25127_18,3879.020977,925.4739515,102.3279699,2.460158804,34.40773799,19.43174762,18.0904476
DS11.25128_18,3682.796363,927.5755734,89.89434767,1.480178938,33.3242229,20.1899417,15.95830532
DS11.25130_18,3666.796415,925.0865549,93.95707628,2.177262927,33.56500403,19.8433387,16.53979867
DS11.25131_18,3498.328604,922.8913075,94.21464224,2.079337431,33.30415781,19.95165214,14.17075169
DS11.25133_18,3574.622428,919.9212669,94.4722082,2.133740484,33.52487384,19.41008494,14.38611959
DS11.25134_18,3520.974055,930.4164818,106.8937009,1.904522754,33.62519931,19.58338644,16.21674681
DS11.25135_18,3683.486805,929.254292,98.26524133,1.686910541,33.72552479,19.92998945,17.33665993
DS11.25136_18,3700.36915,925.8613481,104.3884976,2.079337431,33.98637101,19.71336257,13.84769982
DS11.25137_18,3405.636786,923.0204397,102.5855359,2.296949644,33.38441818,20.0166402,15.44142234
DS11.25138_18,3848.123705,923.1495719,90.22236988,1.698516058,32.54168422,20.25492977,15.85062136
DS11.25140_18,3047.470078,924.5700261,106.9641572,2.351352697,34.82910497,19.32343418,13.58925833
DS11.25143_18,3827.669365,925.6030837,105.9338934,1.959650714,33.30415781,20.05996558,16.66901941
DS11.25144_18,3583.425562,926.8944057,97.04786779,2.351352697,33.28409271,19.54006106,16.15213643
DS11.25145_18,3458.369282,922.2456465,101.0401401,1.970531324,33.48474365,20.0166402,17.65971179
DS11.25150_18,3582.941211,926.5425158,100.8409009,1.795716648,34.0064361,19.1068073,14.66609787
DS11.25151_18,3352.386459,919.4047381,100.3962253,1.970531324,32.54168422,20.23326708,13.99845736
DS11.25152_18,3597.699405,928.4794988,99.0379392,1.588985045,33.52487384,19.12846999,16.36750434
DS11.25156_18,3373.651026,927.317309,103.6741265,2.013328861,34.44786818,19.6483745,15.72140062
DS11.25157_18,3346.604008,924.8282905,114.176004,2.296949644,34.7087144,19.02015655,14.47226676
DS11.25158_18,3426.436347,918.5008127,90.99506776,2.568964911,32.76240026,20.27659246,15.59217987
DS11.25159_18,3710.466862,925.2156871,105.9338934,2.079337431,32.56174932,19.8433387,15.22605443
DS11.25160_18,3581.387717,927.5755734,107.9239648,1.66514932,33.94624082,19.17179537,17.98276365
DS11.25161_18,3359.238052,927.7047056,106.378569,1.795716648,34.48799837,19.28010881,17.05668165
DS11.25162_18,3467.431331,925.9904803,103.7445827,2.568964911,34.42780308,18.60856548,15.39834876
DS11.25163_18,3850.453946,922.5039109,92.54046351,1.7420385,33.62519931,19.45341031,14.92453936
DS11.25164_18,3497.897078,927.4109345,106.8353742,2.568964911,33.98637101,19.49673569,16.62594583
DS11.25165_18,3691.479711,923.5369685,97.94934864,1.916128271,33.52487384,19.54006106,16.94899769
DS11.25166_18,3807.301331,924.3117617,100.3962253,1.916128271,33.28409271,19.62671182,16.66901941
DS11.25167_18,3572.378492,924.7720885,112.2442594,2.23166598,33.60513422,19.92998945,14.64456108
DS11.25168_18,3741.450439,924.0534973,95.88882097,2.024934378,33.40448328,19.67003719,17.29358634
DS11.25169_18,3532.10743,926.671648,97.62132643,2.317985959,34.90936535,19.1068073,14.96761294
DS11.25170_18,3561.796429,930.545614,101.3560328,2.013328861,34.16695686,19.19345806,15.80754778
DS11.25171_18,3722.290678,920.4377957,90.99506776,1.916128271,33.84591535,19.71336257,14.88146578
DS11.25172_18,3471.866379,929.1251598,104.0604754,1.82835848,33.62519931,19.21512074,16.08752606
DS11.25173_18,3572.637408,921.0834567,82.10904219,1.361217127,33.82585026,19.02015655,13.61079513
DS11.25174_18,2594.832622,930.0290852,127.4989776,2.067731914,40.60785211,15.05588465,15.74293741
DS11.25175_18,3636.623064,929.3834242,94.01540301,1.556343213,34.20708705,18.97683118,16.0013789
DS11.25176_18,3661.392666,927.96297,95.04566684,1.719552373,33.02324649,19.15013268,16.32443076
DS11.25177_18,3462.718024,927.7047056,111.9162371,2.252702295,34.34754271,19.06348193,14.77378183
DS11.25178_18,3494.272258,918.8882093,90.7375018,1.589709951,33.14363705,20.42823127,14.94607615
DS11.25179_18,3408.139638,922.3747787,102.4567529,1.970531324,34.30741252,19.06348193,13.86923661
DS11.25180_18,3453.56967,924.734665,104.0604754,1.469298328,34.74884459,18.9335058,14.92453936
DS11.25181_18,3405.929182,930.4164818,104.8331733,2.263582906,34.56825874,19.28010881,16.6905562
DS11.25182_18,3637.572422,929.5125564,96.97741153,1.82835848,34.64851912,19.32343418,18.26274193
DS11.25183_18,3676.496081,925.8968548,95.81836472,1.915403365,33.74558988,19.88666407,17.12129202
DS11.25185_18,3502.677346,928.8668954,101.4848158,2.263582906,34.14689176,19.38842225,15.87215815
DS11.25186_18,3398.765848,926.4133836,102.6438626,1.850119701,34.28734742,19.69169988,16.4536515
DS11.25188_18,3660.098087,927.0590446,102.2575137,2.013328861,34.22715214,19.62671182,17.07821844
DS11.25189_18,3539.788595,931.4495394,99.55307112,2.013328861,34.10676158,18.78186698,14.70917145
DS11.25190_18,3663.344206,923.7952329,92.66924649,1.970531324,33.98637101,18.9335058,15.20451764
DS11.25191_18,3562.400566,927.4464412,100.454552,1.773955426,33.94624082,19.06348193,15.78601099
DS11.25194_18,3720.511749,924.9929294,96.46227962,1.773955426,34.10160489,19.75888627,15.74082247
DS11.25195_18,3537.113133,927.5755734,109.3405776,1.556343213,33.92617573,19.43174762,17.4012703
DS11.25199_18,3370.544038,929.1251598,99.0379392,1.588985045,35.02975591,19.34509687,17.25051276
DS11.25200_18,3398.679543,928.608631,105.9922201,1.882761533,33.54493894,19.97331482,15.69986383
DS11.25202_18,3502.730171,920.3086635,101.684055,1.807322164,33.6653295,20.05996558,15.31220159
DS11.25203_18,3603.913382,929.5125564,121.5749606,2.307105349,34.08669648,18.99849386,16.79824016
DS11.25205_18,3555.496147,926.4133836,96.71984558,2.045970693,33.52487384,19.17179537,16.62594583
DS11.25208_18,3686.075962,928.8668954,104.0604754,1.66514932,33.54493894,19.17179537,17.68124858
DS11.25209_18,3355.061921,921.5999855,93.82829331,2.133740484,33.48474365,19.475073,15.22605443
DS11.25210_18,3647.291433,924.4408939,106.9641572,2.373113919,33.76565497,19.73502526,15.82908457
DS11.25211_18,3671.802118,927.2818023,105.2899785,2.046695599,34.04656629,19.62671182,15.50603271
DS11.25212_18,3789.781369,924.5700261,103.1006678,2.296949644,33.3242229,19.23678343,16.84131374
DS11.25213_18,3486.969794,926.1551192,110.3708414,1.697791152,34.50806346,18.99849386,15.39834876
DS11.25215_18,3112.750313,926.671648,93.24270513,2.666165501,34.58832384,17.91535946,14.79531862
DS11.25221_18,3371.752311,926.025987,101.9999477,2.133015578,34.22715214,19.23678343,15.18298085
DS11.25222_18,3335.763029,929.5125564,100.7121179,1.99156764,33.80578516,19.41008494,15.48449592
DS11.26143_19,3623.044818,924.7453858,94.80566972,1.945403467,33.70545969,19.12846999,14.04153094
DS11.26144_19,3761.802737,925.18725,103.6813029,2.044671006,34.74884459,19.02015655,15.61371667
DS11.26145_19,3692.570961,925.3350986,103.2835107,2.324990758,33.50362754,19.88961926,14.79895854
DS11.26146_19,3455.428736,926.2587438,109.9399358,2.253502575,33.14565517,19.93496229,15.20538811
DS11.26147_19,3692.202956,925.950862,94.68136129,1.967549841,34.10502112,19.25481689,15.91287663
DS11.26148_19,3418.92267,924.6167079,105.9460807,2.342862804,33.6038598,19.66290413,14.61832317
DS11.26149_19,3874.438881,926.8745072,103.6931369,2.030102002,33.0454229,19.55710373,15.79245305
DS11.26150_19,3766.466303,928.6191702,94.57895474,1.878189612,33.53226533,19.45130334,16.87626526
DS11.26151_19,3654.445674,923.79569,101.2353799,1.502876649,33.28884412,20.13144874,14.96454096
DS11.26152_19,3641.197505,923.3851811,89.76584734,1.47606858,32.95950954,20.31282085,16.27414737
DS11.26153_19,3842.185983,924.3005461,105.8921421,2.177374988,33.84591535,19.19345806,15.24759122
DS11.26154_19,3366.077196,926.0534893,98.36799675,2.235630529,34.31980454,19.2245882,16.00319432
DS11.26155_19,3598.140956,929.2349337,108.3014312,1.636916993,33.77568654,18.71070056,15.62687063
DS11.26156_19,3619.706031,927.4902706,99.28965561,2.012229956,33.68977317,19.69313281,15.28065285
DS11.26157_19,3831.161529,927.2850161,103.6931369,1.699469153,33.28884412,19.79893321,15.56665885
DS11.26158_19,3962.524709,925.6350653,110.4745507,2.079702769,33.48474365,19.54006106,16.56133546
DS11.26159_19,4003.342525,927.2661443,96.28386604,1.737850002,33.78572007,19.67003719,16.30289397
DS11.26160_19,3760.102504,929.3420631,101.7531924,2.030866659,34.04656629,19.28010881,16.49672509
DS11.26162_19,3595.859327,929.8506971,99.80168831,2.190950414,33.71841096,19.1187878,17.23753599
DS11.26163_19,3496.277257,923.2825538,100.313721,1.833509497,34.00478885,19.40596031,13.77535812
DS11.26164_19,3508.568614,920.5116184,100.0065014,1.878189612,33.83296212,19.73847584,15.2655999
DS11.26165_19,3649.440811,925.950862,100.9281603,2.1462703,32.75904501,20.04076269,14.63337612
DS11.26166_19,3727.384205,927.5928979,98.77762291,1.610108924,33.6038598,19.78381887,14.36242307
DS11.26167_19,3582.831961,924.3088262,106.2533004,2.235630529,34.72073359,19.16413083,13.9258876
DS11.26168_19,3626.992524,927.2850161,96.21745939,2.459031103,34.11934001,19.37573162,15.86771779
DS11.26169_19,3524.392816,924.1035717,99.69928177,2.1462703,33.86159991,19.69313281,14.84411738
DS11.26170_19,3656.800904,925.6429803,96.11505285,1.922869726,33.56090312,19.70824716,16.78594757
DS11.26171_19,3699.56305,923.4878083,102.6690714,2.074782116,33.07406069,20.14656308,15.08496453
DS11.26172_19,3709.131172,924.6167079,102.4642584,1.99435791,33.46067085,19.76870453,14.78390559
DS11.26173_19,3807.977233,924.3088262,96.01264631,1.699469153,34.44867459,19.63267544,15.08496453
DS11.26174_19,3683.812449,928.0034068,101.8498191,1.967549841,33.66113538,19.10367346,16.30425326
DS11.26175_19,3551.993168,924.4114535,89.97066042,1.833509497,34.13365891,19.58733242,15.74729421
DS11.26176_19,3700.151857,923.6930628,98.88002945,1.904997681,34.33412343,19.58733242,16.10856495
DS11.26177_19,3525.938435,924.6167079,105.6388611,1.860317566,33.71841096,19.87450492,15.08496453
DS11.26179_19,3297.628323,927.2850161,103.4883238,2.190950414,34.26252896,19.40596031,14.90432917
DS11.26180_19,3686.314881,926.6692527,94.4765482,2.039038025,32.97382843,19.6175611,14.40758191
DS11.26181_19,3403.760877,923.0772994,105.1268284,2.432223034,33.8759188,19.93496229,15.85266484
DS11.26182_19,3624.34289,927.5928979,109.5303097,2.030102002,33.51794643,19.78381887,16.53004747
DS11.26183_19,3365.193985,925.8482348,105.6388611,2.05691007,35.2505327,19.10367346,15.41612937
DS11.26184_19,3636.560646,926.1561165,106.6629265,1.788829382,32.80200169,20.04076269,17.55364788
DS11.26185_19,3739.086754,923.8983173,105.7412677,1.967549841,33.44635196,19.82916189,15.32581169
DS11.26186_19,3482.368428,923.9773429,98.67521637,1.800521134,34.00478885,19.88961926,15.49139411
DS11.26187_19,3707.983628,925.1298441,100.7233472,2.114534143,33.74704875,19.42107465,14.37747601
DS11.26188_19,3570.256209,923.8983173,95.60302015,1.437443593,34.52026907,19.39084597,15.56665885
DS11.26189_19,3555.516838,922.051027,100.2113145,1.682766256,34.4200368,19.02810175,14.7236938
DS11.26192_19,3770.50598,922.9480659,96.31986593,1.731830789,32.97382843,19.69313281,16.00319432
DS11.26193_19,3427.510728,921.5378908,92.73563701,1.682766256,34.42244794,19.70495553,15.19252465
DS11.26194_19,3663.559851,926.4933533,103.6931369,1.555198472,34.67777691,18.78627227,14.6935879
DS11.26195_19,3991.939311,928.4375432,100.2113145,1.780895321,33.73272985,19.52687505,13.88072875
DS11.26197_19,3700.099778,923.3851811,98.77762291,2.369669712,33.40339527,19.90473361,16.78594757
DS11.26200_19,3781.886145,928.516543,102.1570387,1.702392069,33.43203306,19.40596031,16.81605347
DS11.26201_19,3641.896404,925.5403531,105.3316415,1.849585667,33.51794643,20.2221348,14.75379969
DS11.26202_19,3740.273132,925.5784404,97.2415248,1.751456602,33.27452522,20.20702045,15.67202948
DS11.26203_19,3584.789914,922.4615359,93.35007626,1.457069406,33.91887549,19.70824716,15.807506
DS11.26204_19,3221.515851,924.3204352,106.7653331,1.947714732,36.09534749,18.60490016,17.56870083
DS11.26205_19,3612.486219,922.9746721,101.9522257,1.633701724,34.19093449,19.67801847,14.75379969
DS11.26206_19,3656.224443,926.2646251,104.9220153,1.849585667,33.76136764,19.84427624,15.29570579
DS11.26207_19,3528.094754,927.5226303,107.2773658,2.389295525,33.80432433,19.1187878,16.28920031
DS11.26208_19,3721.864134,928.2086613,97.65115096,1.829959854,32.91655285,20.010534,15.82255895
DS11.26209_19,3411.550895,922.9746721,91.91638469,1.731830789,34.04774554,19.31527426,13.53451097
DS11.26210_19,3858.848659,928.6191702,96.93430518,1.584637191,34.35197482,18.98881624,14.6657572
DS11.26211_19,3571.970089,926.6077174,99.08484253,2.193037395,33.34611969,19.1187878,15.28065285
DS11.26212_19,3707.366631,925.5403531,97.2415248,1.506133939,34.44867459,19.16413083,15.91287663
DS11.26214_19,3562.531279,923.2825538,99.49446869,1.623888817,34.71963544,18.97101071,15.92390474
DS11.26216_19,3653.208014,930.1530049,112.9097255,2.438360057,33.93319438,19.43618899,15.95803547
DS11.26217_19,3899.321221,928.927052,102.5666649,1.829959854,34.64913912,19.25481689,15.34086464
DS11.26218_19,3584.104361,924.8219624,99.59687523,2.075282517,33.71841096,19.58733242,14.37747601
DS11.26219_19,3590.205775,925.0272169,96.01264631,2.09490833,33.08837959,19.82916189,13.41408739
DS11.26220_19,3908.164844,925.9215328,100.5185341,1.879024386,34.03342664,20.04076269,17.89986567
DS11.26221_19,3488.606953,926.1561165,107.7893985,2.075282517,34.17661559,19.05833044,14.57316433
DS11.26222_19,3925.440757,926.0534893,107.3797723,2.340230992,33.44635196,19.6175611,17.49343609
DS11.26223_19,3581.499263,923.2911582,101.5425995,2.09490833,34.73505249,19.6175611,16.093512
DS11.26224_19,3782.583364,925.4867854,95.10130899,2.018657632,32.9630512,19.67003719,16.53979867
DS11.26228_19,3611.526446,927.1823889,102.1570387,2.340230992,34.29116675,18.86184398,14.10652296
DS11.26229_19,3839.257804,927.4144242,105.0052243,2.26283818,33.86598044,19.51839838,16.66901941
DS11.26230_19,3723.40855,924.1035717,96.42227247,1.682766256,33.28884412,19.63267544,17.05690062
DS11.26231_19,3432.809996,923.4878083,108.0966181,2.026217984,32.08278943,20.43498231,14.55459068
DS11.26232_19,4015.231937,925.1902255,99.24025868,1.518087508,33.52487384,19.67003719,16.51826188
DS11.26233_19,4060.477031,926.5247447,95.39694825,2.030866659,33.52487384,19.34509687,14.75224504
DS11.26236_19,3597.257949,921.6315076,99.97935684,1.994239577,33.10350686,19.97331482,15.03222331
DS11.26238_19,3799.113409,929.490343,94.06657156,1.725640974,34.06663139,18.86851774,14.96761294
DS11.26239_19,3702.087879,923.6930628,100.7233472,1.653327537,34.64913912,19.05833044,16.31930621
DS11.26244_19,3911.423256,925.7833452,111.0658292,2.323883317,34.56825874,19.58338644,16.58287225
DS11.26245_19,3679.058056,929.0455032,105.0075094,1.896567358,34.54819365,19.23678343,14.10614131
DS11.26246_19,4085.035954,928.8972233,102.1966513,1.786686111,32.74233517,19.86500138,15.35527518
DS11.26247_19,3754.246145,926.6730247,104.7095851,2.006448604,34.16695686,18.99849386,15.82908457
DS11.26249_19,4088.247506,927.2661443,97.61424273,1.701222919,34.0064361,19.15013268,16.4751883
DS11.26250_19,3936.076637,924.5971059,98.35334089,1.689013892,33.88604554,19.34509687,14.08460452
DS11.26253_19,3857.771454,923.2625867,103.8226673,1.762268056,33.90611063,20.03830289,16.02291569
DS11.26261_19,3827.734001,924.3005461,99.24025868,1.88435833,33.70545969,20.1899417,16.2382836
DS11.26262_19,3960.635561,926.8213046,103.2313887,1.908776385,34.18702195,18.9335058,18.19813155
DS11.26263_19,3782.01662,924.8936657,101.4575532,1.872149303,34.0064361,19.25844612,14.96761294
DS11.26266_19,3788.628638,925.3385054,101.7531924,1.847731248,33.84591535,18.91184311,15.59217987
DS11.26274_19,3956.762807,928.6006635,100.8662746,2.238420125,33.64526441,19.73502526,15.18298085
DS11.26277_19,3739.132961,923.2625867,100.1271765,1.908776385,33.16370215,20.05996558,16.28135718
DS11.26278_19,3988.406036,925.3385054,97.909882,1.640177782,33.80578516,19.77835063,17.01360806
DS11.26279_19,3791.745732,925.6350653,98.50116052,2.091911796,34.04656629,19.51839838,16.81977695
DS11.26280_19,3841.430324,923.5591465,96.13604641,1.689013892,33.78572007,19.67003719,16.0013789
DS11.26281_19,3853.048584,923.8557063,104.4139458,1.847731248,34.92943044,18.82519236,14.8383922
DS11.26282_19,3707.867562,926.5247447,101.9010121,1.750059029,33.90611063,19.38842225,16.0013789
DS11.26283_19,3590.457016,928.7489434,105.3008636,2.458182618,34.32747761,19.75668794,15.57064308
DS11.26284_19,3941.838538,926.6730247,98.20552126,1.701222919,34.12682667,19.62671182,16.30289397
DS11.26285_19,3860.321803,925.9316251,101.0140943,1.945403467,33.58506913,19.36675956,14.77378183
DS11.26286_19,3844.641875,922.0763474,99.38807831,1.786686111,33.24396252,19.58338644,15.35527518
DS11.26287_19,3768.218404,923.7248619,104.8768889,1.97044805,33.60513422,19.90832676,15.80754778
DS11.26288_19,3534.878404,922.4335399,97.46103143,1.528867257,33.90611063,19.99497751,15.20451764
DS11.26292_19,3748.197403,926.410412,103.964168,1.941009331,34.30741252,19.41008494,17.91815328
DS11.26295_19,3612.578956,923.5513092,100.0851041,1.97044805,33.34428799,20.0166402,16.56133546
DS11.26296_19,3953.889355,927.7827813,104.5346185,1.666247948,34.22715214,19.17179537,15.31220159
DS11.26298_19,3488.718874,920.1203859,90.95789491,2.117641648,34.7087144,19.28010881,15.87215815
DS11.26302_19,3428.576422,925.0380427,102.3669064,2.137267461,33.80578516,19.49673569,16.56133546
DS11.26305_19,3685.512602,925.7242273,108.1855022,1.960635144,34.48799837,19.43174762,16.66901941
DS11.26306_19,3752.646515,924.1231298,95.06513903,1.597557603,33.92617573,19.56172375,16.79824016
DS11.26307_19,3479.502857,922.4335399,91.41425537,1.597557603,34.84917006,19.25844612,16.79824016
DS11.26308_19,3574.999854,925.4035805,111.0377551,2.205957807,33.80578516,20.0166402,16.06598927
DS11.26309_19,3631.328782,921.9170111,100.0851041,1.744751201,34.56825874,19.25844612,15.03222331
DS11.26310_19,3601.773971,922.5220322,100.6555546,2.039138396,34.32747761,19.28010881,15.72140062
DS11.26311_19,3594.464717,921.9170111,86.28020021,1.528867257,33.88604554,19.90832676,16.13059964
DS11.26312_19,3652.144267,921.7214834,94.60877857,1.793815733,33.96630592,19.58338644,15.95830532
DS11.26313_19,3826.115871,927.3405635,100.0851041,1.744751201,34.0064361,19.475073,14.92453936
DS11.26315_19,3407.479853,923.0938528,103.7359877,2.039138396,33.84591535,19.54006106,14.75224504
DS11.26316_19,3545.445043,923.8539941,101.9105459,1.77418992,34.80903987,19.45341031,18.06891081
